chr1	2171761	2171786	-4.6536244
chr1	2173546	2173571	-3.6820282
chr1	2182101	2182126	-4.1398242
chr1	2191633	2191658	-6.073675
chr1	2207834	2207859	3.7574657
chr1	2236625	2236650	3.6497465
chr1	2250544	2250569	-3.7470422
chr1	2250723	2250748	-5.8057152
chr1	2345127	2345152	-3.5610353
chr1	2345351	2345376	-3.8642786
chr1	2345373	2345398	-3.8687138
chr1	2346942	2346967	-7.7029987
chr1	2349709	2349734	6.1159418
chr1	2350034	2350059	-6.1177592
chr1	2350050	2350075	-6.9703845
chr1	2363583	2363608	3.7180184
chr1	2364991	2365016	-6.219183
chr1	2365264	2365289	-4.3214649
chr1	2365738	2365763	8.233349
chr1	2373782	2373807	-8.5274533
chr1	2376094	2376119	-9.2155548
chr1	2377946	2377971	-6.5901459
chr1	2379758	2379783	-8.4764071
chr1	2379912	2379937	-3.6047051
chr1	2381274	2381299	4.6833398
chr1	2382510	2382535	-4.1388818
chr1	2383400	2383425	6.6091721
chr1	2383428	2383453	-4.1376437
chr1	2387597	2387622	-4.5244119
chr1	2387737	2387762	-7.574009
chr1	2387861	2387886	-6.0969883
chr1	2390676	2390701	-4.686165
chr1	2391168	2391193	3.7160201
chr1	2391244	2391269	-3.6721319
chr1	2396447	2396472	4.5176625
chr1	2404869	2404894	-4.1520012
chr1	2406211	2406236	-7.4068146
chr1	2406696	2406721	-5.446539
chr1	2406708	2406733	-3.620207
chr1	2406770	2406795	-5.8169261
chr1	2407627	2407652	5.8488403
chr1	2407645	2407670	-5.9663142
chr1	2408421	2408446	-4.3331081
chr1	2409262	2409287	-4.4334921
chr1	2410979	2411004	6.3501568
chr1	2411539	2411564	-6.8693301
chr1	2411569	2411594	4.543192
chr1	2411570	2411595	5.8558789
chr1	2418425	2418450	4.1827408
chr1	2423978	2424003	-5.8235144
chr1	2424583	2424608	-3.6049644
chr1	2424938	2424963	4.4150736
chr1	2433153	2433178	3.8416149
chr1	2435482	2435507	5.188959
chr1	2435607	2435632	-4.6249479
chr1	2436858	2436883	-3.948035
chr1	2437087	2437112	3.6836855
chr1	2707088	2707113	3.5805845
chr1	2929521	2929546	-4.1591642
chr1	2984145	2984170	3.7585524
chr1	2984202	2984227	3.9427465
chr1	2984397	2984422	3.6124918
chr1	3010871	3010896	-3.9625468
chr1	3135687	3135712	-4.2029926
chr1	3155940	3155965	-4.0328565
chr1	3248300	3248325	3.9122708
chr1	3269179	3269204	4.3169307
chr1	3458552	3458577	-5.7262366
chr1	3495644	3495669	-3.5521279
chr1	3498076	3498101	-4.8327141
chr1	3514896	3514921	-3.57319
chr1	3540004	3540029	4.9542563
chr1	3562725	3562750	4.333452
chr1	3563929	3563954	4.607242
chr1	3563973	3563998	4.1049288
chr1	3564006	3564031	-5.6709438
chr1	3569826	3569851	4.7111793
chr1	3583260	3583285	3.8142498
chr1	3600710	3600735	-3.9430261
chr1	3822279	3822304	4.6983561
chr1	5857457	5857482	-4.0410486
chr1	5950184	5950209	6.2436245
chr1	6011277	6011302	-4.9417017
chr1	6035720	6035745	4.81507
chr1	6036389	6036414	4.626478
chr1	6054711	6054736	-5.3946998
chr1	6055078	6055103	-8.9975765
chr1	6056497	6056522	4.895814
chr1	6059045	6059070	11.4678196
chr1	6059131	6059156	-7.4782519
chr1	6059857	6059882	5.1352634
chr1	6061254	6061279	4.1545458
chr1	6062437	6062462	-13.5094666
chr1	6063065	6063090	16.1610651
chr1	6063142	6063167	-10.6869595
chr1	6063383	6063408	-10.3305968
chr1	6063734	6063759	-11.4886886
chr1	6063804	6063829	-6.8344943
chr1	6064021	6064046	-12.7412871
chr1	6089429	6089454	3.7587901
chr1	6093745	6093770	-4.3963685
chr1	6094243	6094268	4.133363
chr1	6101314	6101339	4.9159507
chr1	6134354	6134379	3.8279042
chr1	6158570	6158595	-3.9884814
chr1	6158666	6158691	-4.8246653
chr1	6170092	6170117	-3.8123118
chr1	6184924	6184949	4.197717
chr1	6208644	6208669	4.856109
chr1	6209241	6209266	-3.5422854
chr1	6215600	6215625	-5.2404439
chr1	6227998	6228023	-3.6191262
chr1	6340370	6340395	-5.3188129
chr1	6341254	6341279	-9.5010876
chr1	6342362	6342387	4.80509
chr1	6419881	6419906	3.7572346
chr1	6421221	6421246	-4.6802458
chr1	6457726	6457751	-3.9188173
chr1	6515524	6515549	-4.1777246
chr1	6516299	6516324	-4.7625276
chr1	6521065	6521090	5.5633284
chr1	6521195	6521220	-4.7270468
chr1	6524227	6524252	-7.7870073
chr1	6526325	6526350	-4.1434792
chr1	6526458	6526483	4.2270909
chr1	6526510	6526535	-7.2722532
chr1	6528188	6528213	4.7816369
chr1	6605347	6605372	-3.7735678
chr1	6640951	6640976	3.5857489
chr1	6645438	6645463	-4.672084
chr1	6706640	6706665	-3.7318886
chr1	6941362	6941387	4.2635711
chr1	7120079	7120104	-4.157878
chr1	7466951	7466976	-4.4449444
chr1	7527708	7527733	3.5544387
chr1	7622622	7622647	-3.7464196
chr1	7767792	7767817	-3.6247229
chr1	7867914	7867939	7.3672769
chr1	7884799	7884824	5.3153286
chr1	7885166	7885191	4.3062735
chr1	7887126	7887151	-25.021716
chr1	7887198	7887223	-24.741613
chr1	7887321	7887346	-25.2845738
chr1	7887430	7887455	-25.9890615
chr1	7887487	7887512	-25.0738873
chr1	7887917	7887942	-5.2706403
chr1	7902747	7902772	-3.7711881
chr1	7906657	7906682	5.1129892
chr1	7912994	7913019	-4.1116563
chr1	7913008	7913033	-4.9363678
chr1	7999499	7999524	4.2962376
chr1	8000289	8000314	-3.7503251
chr1	8000954	8000979	-5.7015446
chr1	8001021	8001046	-6.5375223
chr1	8065014	8065039	4.9250239
chr1	8194268	8194293	-3.9904624
chr1	8214938	8214963	-4.5042753
chr1	8271924	8271949	-3.5825834
chr1	8424768	8424793	4.285123
chr1	8470649	8470674	3.7809721
chr1	8477862	8477887	5.4839489
chr1	8556649	8556674	-4.4111001
chr1	8570200	8570225	3.7261381
chr1	8689699	8689724	3.7605144
chr1	8692239	8692264	-3.8087514
chr1	8703743	8703768	-6.4012211
chr1	8824104	8824129	-3.9238759
chr1	8931110	8931135	-5.3094795
chr1	8940387	8940412	3.7127045
chr1	8963877	8963902	3.8060344
chr1	8987009	8987034	-11.045577
chr1	9005646	9005671	-4.3317954
chr1	9005885	9005910	6.166266
chr1	9006607	9006632	5.2318636
chr1	9023061	9023086	5.7093766
chr1	9030414	9030439	-4.4598876
chr1	9046934	9046959	-7.2219556
chr1	9097397	9097422	-5.6984439
chr1	9130813	9130838	3.903374
chr1	9131637	9131662	-4.0594882
chr1	9131710	9131735	7.3015574
chr1	9145009	9145034	4.1295157
chr1	9154181	9154206	4.3003522
chr1	9179950	9179975	-4.5538039
chr1	9182146	9182171	5.1918465
chr1	9188663	9188688	-3.7791987
chr1	9257396	9257421	3.6243705
chr1	9339307	9339332	3.6628441
chr1	9460179	9460204	3.8480265
chr1	9473726	9473751	-5.7814941
chr1	9599042	9599067	-4.0256514
chr1	9686033	9686058	-3.6777247
chr1	9687855	9687880	-4.6373041
chr1	9730376	9730401	5.2341565
chr1	9751328	9751353	4.2265775
chr1	9774669	9774694	-4.5449579
chr1	9775730	9775755	-5.8621606
chr1	9775765	9775790	4.2123632
chr1	9775912	9775937	-5.8008057
chr1	9776108	9776133	-5.2325776
chr1	9779236	9779261	-4.9980907
chr1	9780733	9780758	-4.3033066
chr1	9780833	9780858	-6.2333195
chr1	9781243	9781268	9.3522929
chr1	9788694	9788719	-4.6294591
chr1	9790543	9790568	-3.6958595
chr1	9904313	9904338	3.5467965
chr1	9910064	9910089	-3.5404287
chr1	9912483	9912508	-4.4186549
chr1	9942518	9942543	4.9986937
chr1	9943200	9943225	-3.5850213
chr1	9969622	9969647	-3.9246903
chr1	10011159	10011184	3.7041433
chr1	10313956	10313981	-3.7242952
chr1	10363964	10363989	-5.783858
chr1	10462473	10462498	4.3023858
chr1	10480080	10480105	3.7755911
chr1	10675598	10675623	-3.9356488
chr1	10690563	10690588	3.7838166
chr1	10723149	10723174	5.027442
chr1	10730659	10730684	3.6926588
chr1	11322732	11322757	3.7682905
chr1	11336238	11336263	-5.6669255
chr1	11395562	11395587	-3.999547
chr1	11718102	11718127	3.5365386
chr1	11752469	11752494	-4.3700365
chr1	11767984	11768009	3.5375558
chr1	11790518	11790543	3.6843608
chr1	11795824	11795849	3.8569305
chr1	11795880	11795905	3.9715135
chr1	11795912	11795937	4.5329927
chr1	11795921	11795946	3.7118506
chr1	11795951	11795976	-4.7934307
chr1	11795960	11795985	5.3165047
chr1	11796003	11796028	-3.7905038
chr1	11797883	11797908	-4.1726675
chr1	11798253	11798278	-5.2954253
chr1	11898780	11898805	3.9052557
chr1	11908033	11908058	3.6136545
chr1	11908273	11908298	3.9092406
chr1	11908274	11908299	3.5916037
chr1	12012695	12012720	-5.4003044
chr1	12100606	12100631	-3.770378
chr1	12128027	12128052	-3.6389663
chr1	12193074	12193099	-3.7577313
chr1	12201575	12201600	3.921714
chr1	12238317	12238342	5.8497736
chr1	12241048	12241073	-3.5665102
chr1	12348087	12348112	-6.2038773
chr1	12445312	12445337	-4.6224082
chr1	12535088	12535113	-5.2805329
chr1	12538468	12538493	-4.5963234
chr1	12538605	12538630	-5.9381774
chr1	12541142	12541167	-5.4124292
chr1	12588629	12588654	-3.7363502
chr1	12653648	12653673	3.7442985
chr1	12656207	12656232	5.3605675
chr1	12674889	12674914	6.0478988
chr1	12675704	12675729	-7.0973122
chr1	12774790	12774815	8.410916
chr1	14923663	14923688	-9.8379816
chr1	14925110	14925135	3.7226028
chr1	15059713	15059738	7.1130984
chr1	15068893	15068918	-5.4143296
chr1	15104150	15104175	-4.210167
chr1	15127655	15127680	-5.172992
chr1	15127744	15127769	-7.7433551
chr1	15170372	15170397	3.7401369
chr1	15175131	15175156	4.5821572
chr1	15208182	15208207	4.17432
chr1	15249849	15249874	4.9339117
chr1	15250315	15250340	4.6174755
chr1	15255413	15255438	-5.7248867
chr1	15256050	15256075	4.3993014
chr1	15256197	15256222	-4.3586127
chr1	15271757	15271782	-4.9552473
chr1	15271927	15271952	-10.2801242
chr1	15272057	15272082	-6.658344
chr1	15272083	15272108	-3.5675502
chr1	15272213	15272238	5.3841053
chr1	15295958	15295983	5.5950707
chr1	15374991	15375016	3.6470004
chr1	15402431	15402456	3.6682066
chr1	15478328	15478353	4.3155144
chr1	15481468	15481493	5.3228664
chr1	15482680	15482705	7.9177709
chr1	15485321	15485346	8.4335347
chr1	15495075	15495100	-3.6882066
chr1	15533360	15533385	-4.722127
chr1	15540127	15540152	3.5827434
chr1	15679226	15679251	-3.6354202
chr1	15709807	15709832	-4.4761474
chr1	15734260	15734285	3.5628362
chr1	15739210	15739235	-4.1199547
chr1	15954184	15954209	4.5372609
chr1	16042811	16042836	-7.3786291
chr1	16069830	16069855	-3.7190165
chr1	16070680	16070705	4.4536403
chr1	16273946	16273971	-3.8935058
chr1	16344511	16344536	-3.9157076
chr1	16534132	16534157	-3.7346955
chr1	16723159	16723184	-5.1402371
chr1	16747362	16747387	-3.7309962
chr1	16950846	16950871	3.739848
chr1	17577382	17577407	3.637436
chr1	17614071	17614096	4.670893
chr1	17633732	17633757	-3.6033168
chr1	17634604	17634629	-3.8916673
chr1	17746261	17746286	-4.4703722
chr1	17761777	17761802	4.5045733
chr1	17766146	17766171	3.6043561
chr1	17802619	17802644	-4.0245847
chr1	17944587	17944612	10.4391059
chr1	17962680	17962705	-7.1082935
chr1	18010734	18010759	-6.6890145
chr1	18808534	18808559	7.2870775
chr1	18808957	18808982	-5.4883165
chr1	18809034	18809059	6.299112
chr1	18809224	18809249	-5.4499536
chr1	18809579	18809604	3.9026945
chr1	18809583	18809608	-3.8148765
chr1	19536197	19536222	3.5918698
chr1	19652715	19652740	3.5413128
chr1	19687915	19687940	-4.5090984
chr1	19774916	19774941	-3.7594955
chr1	19971684	19971709	4.2672365
chr1	19971717	19971742	-4.6153957
chr1	19971719	19971744	-4.5205956
chr1	19972682	19972707	-5.2438407
chr1	20084687	20084712	-4.2670822
chr1	20125773	20125798	4.5351443
chr1	20492313	20492338	4.6955159
chr1	20501533	20501558	-11.1318676
chr1	20501684	20501709	-9.1641713
chr1	20511070	20511095	-3.8642026
chr1	20511709	20511734	-3.7314959
chr1	20617210	20617235	-4.120339
chr1	20617304	20617329	-4.1718135
chr1	20617383	20617408	3.6502275
chr1	20692867	20692892	-4.2310195
chr1	20914249	20914274	-4.2767455
chr1	20985224	20985249	4.262815
chr1	21031213	21031238	3.7865305
chr1	21396313	21396338	3.6766893
chr1	21606742	21606767	-4.8174505
chr1	21615838	21615863	-3.681293
chr1	21655974	21655999	-6.5584577
chr1	21664737	21664762	-4.5618376
chr1	21845903	21845928	-3.6962052
chr1	21913484	21913509	-4.1274118
chr1	21996126	21996151	-3.5668668
chr1	22141268	22141293	-4.6899713
chr1	22210718	22210743	3.6887536
chr1	22228557	22228582	3.9385488
chr1	22383125	22383150	-3.6370828
chr1	22415124	22415149	3.7327027
chr1	22455951	22455976	5.7588468
chr1	22455964	22455989	-5.1606312
chr1	22560674	22560699	3.5512632
chr1	22721126	22721151	4.411558
chr1	22979470	22979495	-5.7246765
chr1	22979521	22979546	-5.6544842
chr1	23003465	23003490	-3.827959
chr1	23067380	23067405	-6.1295284
chr1	23520010	23520035	-3.6222553
chr1	23697583	23697608	-4.2156323
chr1	23729667	23729692	-5.6510483
chr1	23754477	23754502	5.5606174
chr1	23854822	23854847	-4.1229218
chr1	23861833	23861858	-3.8748967
chr1	23883265	23883290	-4.9999555
chr1	23884348	23884373	3.7226583
chr1	23884678	23884703	-3.6610839
chr1	23885985	23886010	4.0726386
chr1	23953455	23953480	-9.0722819
chr1	23953753	23953778	5.74924
chr1	24017918	24017943	-3.9689847
chr1	24053828	24053853	-3.70338
chr1	24106334	24106359	-4.4347068
chr1	24195274	24195299	4.0213541
chr1	24195444	24195469	-4.1153266
chr1	24229502	24229527	4.9099848
chr1	24229657	24229682	4.2772423
chr1	24239747	24239772	-5.5154621
chr1	24239996	24240021	3.7109627
chr1	24469766	24469791	3.6421703
chr1	24513400	24513425	4.4305691
chr1	24514195	24514220	3.7811176
chr1	24677937	24677962	-5.4091445
chr1	24882128	24882153	-3.8353182
chr1	24921733	24921758	5.5655992
chr1	25061914	25061939	-5.4299605
chr1	25071235	25071260	-3.8987328
chr1	25227966	25227991	-3.9567326
chr1	25232892	25232917	-4.0608005
chr1	25238198	25238223	-5.058169
chr1	25240792	25240817	3.7344573
chr1	25243275	25243300	-4.6343427
chr1	25251657	25251682	3.9784447
chr1	25254063	25254088	4.4477541
chr1	25254104	25254129	6.2199021
chr1	25254124	25254149	-3.6394166
chr1	25257432	25257457	5.1198664
chr1	25257490	25257515	-3.6997306
chr1	25257514	25257539	-4.0994505
chr1	25257599	25257624	3.9191005
chr1	25261673	25261698	4.1169505
chr1	25291016	25291041	-6.7873143
chr1	25291832	25291857	5.277997
chr1	25291916	25291941	-4.9227774
chr1	25292009	25292034	-4.1544293
chr1	25349656	25349681	3.9067507
chr1	25354341	25354366	-3.8629615
chr1	25358956	25358981	-3.7980074
chr1	25360687	25360712	5.8762915
chr1	25393681	25393706	-3.8808308
chr1	25425850	25425875	4.1834079
chr1	25426402	25426427	5.8095077
chr1	25525926	25525951	5.2698534
chr1	25660292	25660317	-4.5173243
chr1	25876601	25876626	3.7651777
chr1	25894406	25894431	-3.6249872
chr1	25895251	25895276	-6.4375258
chr1	25941456	25941481	-4.5903157
chr1	25942387	25942412	-4.9992216
chr1	25943796	25943821	3.8602863
chr1	25944441	25944466	-3.8580056
chr1	25946185	25946210	-6.408541
chr1	25968423	25968448	3.8533024
chr1	26097893	26097918	-7.393767
chr1	26097918	26097943	-8.0148353
chr1	26098189	26098214	4.9477429
chr1	26146150	26146175	3.8928674
chr1	26253339	26253364	3.7167394
chr1	26348459	26348484	3.5864797
chr1	26438400	26438425	-3.7347399
chr1	26449208	26449233	-3.6258385
chr1	26498170	26498195	3.9523408
chr1	26517513	26517538	6.1362941
chr1	26553144	26553169	-3.5542011
chr1	26608855	26608880	3.9374647
chr1	26611246	26611271	4.2850934
chr1	26643036	26643061	4.0091971
chr1	26644420	26644445	-4.5942653
chr1	26646728	26646753	-6.5196866
chr1	26696792	26696817	9.9321386
chr1	26698609	26698634	-4.1370332
chr1	26699483	26699508	11.8141785
chr1	26699532	26699557	3.7691889
chr1	26699544	26699569	-4.0242018
chr1	26700656	26700681	-6.2639503
chr1	26735172	26735197	-4.8935086
chr1	26736932	26736957	-3.6208772
chr1	26738014	26738039	-3.6581311
chr1	26797560	26797585	-5.1813422
chr1	26855350	26855375	3.7644273
chr1	26857211	26857236	4.5056434
chr1	26857701	26857726	3.6641886
chr1	26860604	26860629	-4.1864143
chr1	26870148	26870173	-4.1657804
chr1	26871452	26871477	-4.606125
chr1	26880694	26880719	4.729341
chr1	26880782	26880807	4.2826897
chr1	26880936	26880961	-5.0504966
chr1	26895339	26895364	3.6049999
chr1	27050014	27050039	3.6115822
chr1	27050418	27050443	4.305893
chr1	27060438	27060463	4.8016772
chr1	27126099	27126124	3.5694611
chr1	27154996	27155021	5.1953062
chr1	27155534	27155559	5.659731
chr1	27240596	27240621	-5.9258941
chr1	27240621	27240646	-5.5525086
chr1	27318593	27318618	-3.5833077
chr1	27329310	27329335	5.1669103
chr1	27332209	27332234	5.4479634
chr1	27337565	27337590	-4.8537026
chr1	27337850	27337875	3.7805115
chr1	27426530	27426555	4.8232761
chr1	27440514	27440539	-3.6975288
chr1	27559977	27560002	4.1270246
chr1	27649352	27649377	3.5470269
chr1	27659205	27659230	-3.9907962
chr1	27675514	27675539	-5.3868649
chr1	27675861	27675886	-7.0676181
chr1	27676180	27676205	-6.0376723
chr1	27676612	27676637	6.707034
chr1	27676627	27676652	-6.289329
chr1	27683066	27683091	5.5992345
chr1	27683278	27683303	-5.2454581
chr1	27683361	27683386	-6.0180671
chr1	27683476	27683501	5.1120637
chr1	27686303	27686328	3.9711009
chr1	27686695	27686720	4.6013142
chr1	27687429	27687454	3.9849635
chr1	27687612	27687637	4.0083488
chr1	27687622	27687647	3.5737343
chr1	27729987	27730012	3.5442576
chr1	27823347	27823372	-4.6624451
chr1	27852686	27852711	-3.7767186
chr1	27855020	27855045	-3.5444121
chr1	27884106	27884131	-4.6056166
chr1	27901732	27901757	-3.7689507
chr1	27959180	27959205	-5.2143773
chr1	27960077	27960102	4.0078278
chr1	27985962	27985987	-4.4284436
chr1	27994198	27994223	5.2423816
chr1	28184900	28184925	-3.5483128
chr1	28202100	28202125	-3.561823
chr1	28241244	28241269	3.631926
chr1	28423621	28423646	7.7566104
chr1	28517585	28517610	-4.4151584
chr1	28586080	28586105	-3.6384746
chr1	28904057	28904082	-3.6224986
chr1	29062406	29062431	3.6744698
chr1	29523768	29523793	-5.157697
chr1	31886842	31886867	3.5633194
chr1	31907281	31907306	11.8340691
chr1	32087988	32088013	5.3334572
chr1	32169495	32169520	5.0006277
chr1	32169628	32169653	3.762366
chr1	32169633	32169658	4.624458
chr1	32221953	32221978	-3.5685963
chr1	32409071	32409096	-3.8362919
chr1	32421106	32421131	-3.6906737
chr1	32451227	32451252	3.9022827
chr1	32538537	32538562	-3.8375566
chr1	32572538	32572563	3.7307582
chr1	32574145	32574170	-3.7713863
chr1	32674166	32674191	-5.5752313
chr1	32674268	32674293	-8.664772
chr1	32688289	32688314	3.5572566
chr1	32708161	32708186	-3.9641195
chr1	32708225	32708250	-4.8514254
chr1	32711815	32711840	3.9591319
chr1	32716484	32716509	-3.9270952
chr1	32731404	32731429	4.1085641
chr1	32761799	32761824	5.3035484
chr1	32787464	32787489	4.2683016
chr1	32802203	32802228	3.7724306
chr1	32802234	32802259	3.913807
chr1	32805277	32805302	-4.5832085
chr1	32827767	32827792	3.5968809
chr1	33069996	33070021	4.9937961
chr1	33463618	33463643	-4.6165494
chr1	33473880	33473905	-4.3273026
chr1	33505385	33505410	-3.9968527
chr1	33547553	33547578	-4.456151
chr1	33547640	33547665	-4.3447783
chr1	33593432	33593457	-3.601106
chr1	33596075	33596100	-3.5544832
chr1	33648794	33648819	4.1793943
chr1	33740903	33740928	3.849394
chr1	33793735	33793760	-3.7268224
chr1	33829861	33829886	4.1081593
chr1	33864934	33864959	-3.8510656
chr1	33938831	33938856	3.6270277
chr1	35569418	35569443	3.5470265
chr1	35914056	35914081	3.6057287
chr1	36004476	36004501	-4.120239
chr1	36025464	36025489	4.4823134
chr1	36036128	36036153	-3.7457714
chr1	36038750	36038775	4.6578981
chr1	36038852	36038877	-5.0007413
chr1	36038925	36038950	-3.9667169
chr1	36039134	36039159	-4.3155555
chr1	36039148	36039173	-4.6681405
chr1	36185866	36185891	5.526025
chr1	36348205	36348230	3.9648259
chr1	36348244	36348269	-3.7254619
chr1	36351768	36351793	-4.3753438
chr1	36553504	36553529	3.5453623
chr1	36565747	36565772	3.8502927
chr1	36574722	36574747	6.320634
chr1	36670074	36670099	3.6057291
chr1	36787283	36787308	-3.7313701
chr1	36787859	36787884	5.2972091
chr1	36788314	36788339	4.8235322
chr1	36788343	36788368	3.9691454
chr1	36817274	36817299	-5.2432008
chr1	36825620	36825645	-8.1012182
chr1	36929201	36929226	3.7214517
chr1	36947760	36947785	-3.9318572
chr1	37090271	37090296	3.9737964
chr1	37940788	37940813	-3.8780603
chr1	37941238	37941263	3.8293561
chr1	37941781	37941806	-4.3121297
chr1	37947298	37947323	3.826971
chr1	38022582	38022607	-3.6739881
chr1	38260979	38261004	3.9212323
chr1	38260984	38261009	-4.0686847
chr1	38413984	38414009	-3.5651891
chr1	38460877	38460902	-4.2125922
chr1	38461515	38461540	5.4427428
chr1	38461614	38461639	5.4999152
chr1	38461807	38461832	4.249546
chr1	38461823	38461848	-5.1189223
chr1	38462521	38462546	4.51326
chr1	38464918	38464943	-11.7950843
chr1	38466652	38466677	-7.6037528
chr1	39570102	39570127	4.4442549
chr1	39873052	39873077	3.8137006
